Hour,C1,C2,C3,C4,C5
5073,4,97.34304879662226,256.2329999999999,14,147.3430487966223
5074,4,97.33514435254524,242.419,10,147.3351443525452
5075,6,96.83793117696214,246.958,10,146.8379311769621
5076,3,97.08293825680086,233.1010000000001,11,147.0829382568008
5077,5,97.03024292945965,239.374,13,147.0302429294596
5078,4,97.85965985756535,232.135,13,147.8596598575654
5079,4,97.0460637781187,239.719,12,147.0460637781187
5080,6,96.0674563426006,258.022,14,146.0674563426006
5081,7,94.78567680388804,244.472,15,144.785676803888
5082,5,93.99186062108372,252.809,11,143.9918606210837
5083,4,92.8925621454134,260.157,13,142.8925621454134
5084,7,92.95966565287327,263.29,18,142.9596656528733
5085,5,92.78776214637914,266.583,12,142.7877621463791
5086,3,91.11059561463591,259.468,10,141.1105956146359
5087,3,90.79505199994966,302.458,11,140.7950519999497
5088,2,90.11142541305429,278.9589999999999,11,140.1114254130543
5089,2,89.07993309431197,253.78,10,139.079933094312
5090,2,88.8517729294894,241.563,9,138.8517729294894
5091,2,87.35043536615893,224.088,10,137.3504353661589
5092,2,87.35955929849786,206.931,10,137.3595592984979
5093,3,89.54901371226948,225.482,12,139.5490137122695
5094,4,92.4324781227007,241.223,13,142.4324781227007
5095,5,93.75070566956198,245.3919999999999,13,143.750705669562
5096,3,94.52087412169327,249.738,13,144.5208741216933
5097,4,93.84175555788146,251.548,13,143.8417555578815
5098,4,94.3243119198168,248.785,12,144.3243119198168
5099,5,94.76225330248131,240.284,12,144.7622533024813
5100,6,94.9983580213574,233.149,13,144.9983580213574
5101,4,95.02996601179765,249.114,12,145.0299660117977
5102,3,94.80018634626661,244.933,9,144.8001863462666
5103,5,94.94042713394893,240.741,10,144.9404271339489
5104,6,93.40679838163243,246.981,13,143.4067983816324
5105,5,93.51689422651191,253.225,12,143.5168942265119
5106,5,94.17076935913914,250.616,12,144.1707693591391
5107,6,93.66776029194935,261.0799999999999,11,143.6677602919493
5108,5,92.64905459879313,257.632,18,142.6490545987931
5109,5,94.12659401903863,252.89,13,144.1265940190386
5110,3,93.35353523233451,243.218,15,143.3535352323345
5111,4,92.44119696843943,217.652,11,142.4411969684394
5112,2,91.96142281327883,233.006,10,141.9614228132788
5113,3,93.80650649975368,244.883,9,143.8065064997537
5114,2,91.62383719592523,241.055,11,141.6238371959252
5115,2,89.99484069215457,238.874,9,139.9948406921546
5116,2,91.29421860387707,231.268,11,141.2942186038771
5117,2,97.42431209229801,250.875,11,147.424312092298
5118,4,102.234720785253,255.843,10,152.234720785253
5119,5,104.4071522592019,258.885,15,154.4071522592019
5120,5,106.0320521087747,252.816,11,156.0320521087747
5121,4,106.6372563219756,251.807,12,156.6372563219756
5122,7,106.936072505883,250.466,14,156.936072505883
5123,4,107.7823518130921,260.9109999999999,11,157.7823518130921
5124,6,105.7171144930107,268.109,10,155.7171144930107
5125,3,104.6316891158747,276.265,12,154.6316891158747
5126,3,103.9974539782248,285.913,10,153.9974539782248
5127,4,101.0248353591172,291.866,10,151.0248353591172
5128,4,99.78550365281177,291.059,14,149.7855036528118
5129,4,98.7194875174749,298.29,19,148.7194875174749
5130,6,97.98055265573197,327.236,11,147.980552655732
5131,7,96.57150174526798,336.691,12,146.571501745268
5132,5,96.5972575451586,344.4250000000001,14,146.5972575451586
5133,4,95.29638420786584,336.315,16,145.2963842078659
5134,3,93.77784212249969,326.8800000000001,12,143.7778421224997
5135,3,93.47001726202929,330.574,10,143.4700172620293
5136,3,91.07094207032176,332.488,10,141.0709420703218
5137,2,90.43596344834806,333.127,9,140.435963448348
5138,2,91.99816850510868,348.4460000000001,10,141.9981685051087
5139,2,95.26675296271408,370.499,10,145.2667529627141
5140,2,95.0858898298089,325.9639999999999,10,145.0858898298089
5141,3,100.0172586138731,316.6920000000001,13,150.0172586138731
5142,4,105.4235156263801,321.277,14,155.4235156263801
5143,5,106.0764816398107,312.605,27,156.0764816398107
5144,5,107.5998097393928,303.133,13,157.5998097393928
5145,6,107.9371569923378,301.958,14,157.9371569923378
5146,5,108.5766348180328,291.466,14,158.5766348180328
5147,5,108.0993989478319,289.109,14,158.0993989478318
5148,4,108.2099965298573,286.316,14,158.2099965298573
5149,4,107.4237704352297,280.558,11,157.4237704352298
5150,4,107.1682733884001,269.301,14,157.1682733884001
5151,3,104.2757669569675,291.53,11,154.2757669569675
5152,4,101.6933175303612,304.259,10,151.6933175303612
5153,4,100.3244319288515,301.704,16,150.3244319288515
5154,4,98.73289596851019,315.173,16,148.7328959685102
5155,4,98.2230092484796,343.9469999999999,14,148.2230092484796
5156,4,98.64093961888406,329.398,11,148.6409396188841
5157,4,98.74072780386464,315.9450000000001,13,148.7407278038646
5158,3,97.55081460895741,298.351,12,147.5508146089574
5159,3,98.22220124991651,315.808,11,148.2222012499165
5160,3,96.67765823471287,310.577,10,146.6776582347129
5161,2,95.29878271197364,327.671,10,145.2987827119736
5162,2,94.70198190129253,318.508,10,144.7019819012925
5163,2,94.00783381516561,318.9569999999999,10,144.0078338151656
5164,2,96.00208360479006,297.97,10,146.0020836047901
5165,3,101.7838331827886,274.839,12,151.7838331827886
5166,2,105.7339428027968,290.62,12,155.7339428027968
5167,3,106.3993013492129,300.919,12,156.3993013492129
5168,5,107.2846761646473,285.0889999999999,13,157.2846761646472
5169,5,108.2725910477282,291.645,15,158.2725910477282
5170,5,108.8915627687421,277.576,17,158.8915627687421
5171,6,109.3923959905191,277.52,20,159.392395990519
5172,6,109.3410938807959,282.989,11,159.3410938807959
5173,5,109.1808196096016,283.264,12,159.1808196096017
5174,8,106.9152729459822,290.33,12,156.9152729459822
5175,10,105.4698548513884,288.933,12,155.4698548513884
5176,6,103.7067700920562,283.089,14,153.7067700920562
5177,6,102.5047122728135,283.972,23,152.5047122728135
5178,8,100.9124665350264,286.143,12,150.9124665350263
5179,4,99.05886515676126,297.151,13,149.0588651567613
5180,7,98.61567939466715,292.795,14,148.6156793946672
5181,4,98.3435483056485,283.5309999999999,12,148.3435483056485
5182,3,96.60145725300099,288.65,12,146.601457253001
5183,3,95.780062561825,285.712,11,145.780062561825
5184,3,93.54366763583687,297.1900000000001,11,143.5436676358369
5185,2,92.58453238578585,296.1139999999999,11,142.5845323857858
5186,3,93.6146438098547,316.431,10,143.6146438098547
5187,3,93.76806193295462,317.672,11,143.7680619329546
5188,4,94.5466113163538,311.476,11,144.5466113163538
5189,3,101.4396949000545,297.463,11,151.4396949000545
5190,2,107.3899360994665,273.665,14,157.3899360994665
5191,5,109.7805881961055,269.544,12,159.7805881961054
5192,6,111.2252112191466,291.532,17,161.2252112191466
5193,8,111.7386945476137,307.1589999999999,14,161.7386945476137
5194,7,112.0772304814591,299.082,15,162.0772304814591
5195,6,110.2646072432386,306.8699999999999,14,160.2646072432386
5196,8,111.7422907936106,286.579,13,161.7422907936106
5197,5,111.2504582747267,307.826,11,161.2504582747267
5198,3,109.4386047372905,300.0850000000001,16,159.4386047372905
5199,5,108.3929638659583,303.165,13,158.3929638659583
5200,6,105.9325445728165,303.0530000000001,20,155.9325445728165
5201,8,102.956952016414,310.085,15,152.956952016414
5202,6,100.9279582885769,312.829,12,150.9279582885769
5203,7,98.76948605296127,309.505,13,148.7694860529613
5204,6,98.1877917225924,319.384,12,148.1877917225924
5205,7,98.60188989885495,314.5,14,148.6018898988549
5206,4,97.4595099256365,315.578,13,147.4595099256365
5207,4,96.41008252754524,316.6370000000001,11,146.4100825275452
5208,2,94.64437588053121,313.619,10,144.6443758805312
5209,3,93.19707853688708,304.437,11,143.1970785368871
5210,2,94.71241556934056,307.4279999999999,10,144.7124155693406
5211,2,93.56660208548172,313.2669999999999,10,143.5666020854817
5212,2,95.07471038198669,306.819,10,145.0747103819867
5213,4,99.56674480739464,306.063,16,149.5667448073946
5214,8,105.7657722438002,302.729,13,155.7657722438002
5215,10,109.4570415537855,292.7570000000001,17,159.4570415537855
5216,7,109.9411448077067,275.304,12,159.9411448077067
5217,8,111.4959667292719,283.533,14,161.4959667292719
5218,7,111.4983492860396,294.069,14,161.4983492860396
5219,7,110.8585760721139,285.225,13,160.8585760721139
5220,5,105.9345406482141,291.047,16,155.9345406482141
5221,5,104.8804223158813,274.585,16,154.8804223158813
5222,6,105.553775191382,274.491,12,155.553775191382
5223,4,104.5362412652808,277.479,12,154.5362412652808
5224,5,104.359404835741,281.033,14,154.359404835741
5225,7,101.6353031610437,287.754,13,151.6353031610437
5226,5,100.0590370204371,286.231,22,150.0590370204371
5227,7,98.67078844857714,284.77,18,148.6707884485771
5228,7,97.7513009438075,281.497,17,147.7513009438075
5229,7,96.72368757390863,280.654,15,146.7236875739086
5230,3,95.27438908071323,279.6659999999999,14,145.2743890807132
5231,3,95.90581120422699,275.123,13,145.905811204227
5232,3,94.71476961419728,279.765,12,144.7147696141973
5233,2,94.47654269096127,281.312,12,144.4765426909613
5234,2,93.83372027312805,286.606,12,143.8337202731281
5235,3,92.54436852658975,229.36,12,142.5443685265897
5236,2,92.52438058964752,258.444,15,142.5243805896475
5237,3,94.53093967197488,232.448,14,144.5309396719749
5238,9,95.99085667738719,232.231,23,145.9908566773872
5239,9,97.89277801278408,235.385,18,147.8927780127841
5240,9,99.34495028914637,248.449,16,149.3449502891464
5241,8,100.084851293908,262.855,12,150.084851293908
5242,6,101.4789994150851,286.304,13,151.4789994150851
5243,4,101.5910960470763,291.271,12,151.5910960470763
5244,8,101.3547881204276,271.909,13,151.3547881204276
5245,3,100.3734663751432,257.633,12,150.3734663751432
5246,5,97.44270843637689,273.259,12,147.4427084363769
5247,3,92.8473914255041,294.414,10,142.8473914255041
5248,5,97.3732093243256,324.05,11,147.3732093243256
5249,5,96.35401325046251,342.62,14,146.3540132504625
5250,4,95.327920556089,309.631,15,145.327920556089
5251,6,95.26202977135286,300.876,18,145.2620297713528
5252,6,94.87795270438129,309.126,14,144.8779527043813
5253,7,94.60949034926891,310.675,17,144.6094903492689
5254,5,93.66455608472893,300.212,11,143.6645560847289
5255,3,93.05761155763727,304.035,12,143.0576115576373
5256,3,92.43819258622251,302.995,11,142.4381925862225
5257,2,91.62110089815978,297.809,11,141.6211008981598
5258,2,90.40266588555363,304.353,10,140.4026658855536
5259,3,90.7734573684963,307.216,11,140.7734573684963
5260,2,90.46258245842607,295.321,13,140.4625824584261
5261,3,91.60340527053813,291.444,15,141.6034052705381
5262,8,93.10079006817078,298.871,16,143.1007900681708
5263,9,95.24058821020144,290.268,12,145.2405882102015
5264,8,96.77404178340363,286.606,14,146.7740417834036
5265,5,97.86177239687069,276.784,18,147.8617723968707
5266,4,98.84549530415286,278.385,13,148.8454953041528
5267,5,100.0148399339638,284.2479999999999,14,150.0148399339639
5268,4,99.74531961781423,278.222,13,149.7453196178142
5269,8,99.8191712663835,275.732,13,149.8191712663835
5270,7,100.0043117900073,277.9450000000001,12,150.0043117900073
5271,5,98.99309856797649,276.855,15,148.9930985679765
5272,7,98.10420567267413,279.422,13,148.1042056726741
5273,4,97.33528171713351,290.252,14,147.3352817171335
5274,5,96.96279667500166,303.651,17,146.9627966750016
5275,9,96.58158239719738,290.064,22,146.5815823971974
5276,8,96.62094405686314,298.98,16,146.6209440568632
5277,8,95.4659443010633,298.225,15,145.4659443010633
5278,7,94.80215934634643,290.498,14,144.8021593463464
5279,3,94.5508540336891,288.287,11,144.5508540336891
5280,3,94.15588650402731,287.279,11,144.1558865040273
5281,2,93.31231244559574,285.56,10,143.3123124455958
5282,2,93.50143013918013,281.21,11,143.5014301391801
5283,3,94.63700313526942,286.639,11,144.6370031352694
5284,2,96.27750105399308,285.29,12,146.2775010539931
5285,3,103.794646097264,277.691,14,153.794646097264
5286,8,110.0140967605075,273.9059999999999,13,160.0140967605075
5287,8,115.4395026624059,271.233,16,165.4395026624059
5288,10,116.3286995236748,284.359,14,166.3286995236749
5289,10,117.1963378766319,282.532,14,167.196337876632
5290,9,117.822175531608,272.868,13,167.822175531608
5291,7,118.5291861139995,283.234,13,168.5291861139995
5292,4,117.9093853729288,279.1900000000001,13,167.9093853729287
5293,5,117.3710785598987,269.825,15,167.3710785598987
5294,5,116.1698532642951,265.102,12,166.1698532642951
5295,5,111.9473646466182,257.974,16,161.9473646466182
5296,7,109.0306134257658,273.837,12,159.0306134257658
5297,7,106.4219594991099,278.3480000000001,12,156.4219594991098
5298,5,104.6624862082355,297.804,17,154.6624862082355
5299,6,103.8186195402765,310.922,14,153.8186195402765
5300,6,102.2541859635555,302.5359999999999,14,152.2541859635555
5301,7,101.1815138675673,280.933,14,151.1815138675673
5302,6,100.7219036741555,267.972,11,150.7219036741555
5303,6,99.1586800414551,254.052,10,149.1586800414551
5304,2,97.0229543909859,259.626,10,147.0229543909859
5305,3,95.90436531206147,260.133,10,145.9043653120615
5306,2,95.3102244452146,256.535,11,145.3102244452146
5307,2,96.27541690578558,266.195,10,146.2754169057856
5308,2,98.40268635837431,270.912,11,148.4026863583743
5309,4,105.8435485085958,267.822,13,155.8435485085958
5310,8,112.6041687740366,270.423,14,162.6041687740366
5311,8,114.7415377254112,275.497,19,164.7415377254112
5312,7,115.459247281599,271.347,14,165.459247281599
5313,6,116.3618046310699,268.692,17,166.3618046310699
5314,6,116.9275020879731,275.232,12,166.9275020879731
5315,6,115.6891640700919,274.438,11,165.6891640700919
5316,5,115.5950431106789,284.4400000000001,12,165.5950431106789
5317,4,115.4264133997982,293.549,14,165.4264133997982
5318,3,115.2463437678742,292.64,12,165.2463437678742
5319,5,110.7383320407362,289.462,11,160.7383320407362
5320,7,108.0057045797654,293.303,17,158.0057045797654
5321,5,105.7816276450293,313.114,16,155.7816276450293
5322,9,106.1177864587002,317.449,13,156.1177864587002
5323,6,103.8111851802917,315.1799999999999,14,153.8111851802917
5324,5,101.5172407741116,292.4229999999999,20,151.5172407741115
5325,6,99.89811132456403,294.193,13,149.898111324564
5326,7,97.95193213366314,299.647,11,147.9519321336631
5327,4,96.24785434475397,300.412,12,146.247854344754
5328,3,94.45038724106365,300.724,10,144.4503872410637
5329,2,95.25567705178906,300.819,11,145.2556770517891
5330,2,95.4897626199497,320.148,10,145.4897626199497
5331,2,95.5433014649296,308.8870000000001,11,145.5433014649296
5332,3,96.9036008735747,297.056,10,146.9036008735747
5333,2,104.0507509552138,294.407,10,154.0507509552137
5334,5,113.6420681782748,286.07,12,163.6420681782748
5335,5,117.9442240286763,281.26,22,167.9442240286763
5336,7,117.0977427218264,283.779,17,167.0977427218264
5337,8,115.9319165343229,284.001,19,165.9319165343229
5338,9,116.8606398444383,283.162,16,166.8606398444383
5339,6,115.5139969162917,306.495,17,165.5139969162917
5340,8,113.8216776327874,300.446,16,163.8216776327874
5341,10,114.205983399113,282.04,19,164.205983399113
5342,5,113.2577365579281,285.3919999999999,16,163.2577365579281
5343,6,110.9655040745409,278.949,12,160.9655040745409
5344,9,108.6082654005381,286.552,16,158.6082654005381
5345,8,105.5898944668618,297.829,13,155.5898944668618
5346,6,104.192493571565,304.268,14,154.192493571565
5347,4,102.1940071052644,307.673,19,152.1940071052644
5348,5,101.7072557472007,298.852,14,151.7072557472007
5349,4,100.1960636942181,296.188,12,150.1960636942181
5350,4,99.94143444847673,296.83,12,149.9414344484767
5351,3,97.88260989211071,306.6990000000001,12,147.8826098921107
5352,3,95.0566677789055,301.995,10,145.0566677789055
5353,2,94.00379635942703,290.898,11,144.003796359427
5354,2,93.99747553454334,288.8049999999999,11,143.9974755345434
5355,2,94.27695653513233,274.443,10,144.2769565351323
5356,2,96.96149237588577,267.457,11,146.9614923758858
5357,3,103.2269802311819,272.717,11,153.2269802311819
5358,4,109.6878050010598,273.761,14,159.6878050010598
5359,7,114.6360435338316,279.9780000000001,18,164.6360435338316
5360,9,116.1112535551095,270.35,19,166.1112535551096
5361,10,116.1600827398046,289.873,13,166.1600827398046
5362,8,118.1742760071202,289.847,14,168.1742760071202
5363,8,118.7530066693146,298.188,17,168.7530066693146
5364,5,118.1755916626752,290.428,23,168.1755916626752
5365,3,117.0647821069973,266.272,17,167.0647821069973
5366,5,117.8533926914036,258.894,15,167.8533926914036
